,id,date,dateYear,dateMonth,dateDay,rating,userName,content
1936,1937,20190203,2019,02,03,1,Google 사용자,"일년 예금 만기돼서 신규 하려고 했지만, 신분증 재촬영 -> 간편비밀번호 -> 재촬영 -> 비밀번호 -> 로그아웃의 무한반복에 왕짜증나서 결국 돈 모조리 다른 은행을 빼고 해지했습니다. 다른 은행 다 되는 지문인증 케뱅만 안돼서 안그래도 짜증이었는데, 인내의 한계를 느껴서 포기합니다. 삼성/엘지/아이폰만 지문인증 API 제공한다는 말도 안되는 답변은 뭡니까. 그럼 지문인증 되는 국민/신한/우리/카카오 뱅크는 핸드폰 해킹이라도 했나요. 지문인증을 제공하는지 확인하는 API를 써서 기능을 확인해야지, 단말 제조사를 기준으로 판단하는 편법을 쓰다니요.  인터넷 전용은행이라는 말이 창피할 정도로 기술력/UI도 후졌어요. 기술에 투자를 하기는 하는겁니까? 미래가 참 암울합니다."
1937,1938,20210502,2021,05,02,1,J Kim,하루만에 해지 할렵니다 그런데 해지도 드럽게 짜증나네요
1938,1939,20211014,2021,10,14,1,오래된통조림,계좌입출금조회도 못할거면 앱쓰지않는게 좋습니다
1939,1940,20210724,2021,07,24,1,꽁깡,다른 계좌나 증권에서 계좌만든적 없는데 왜 만들었다고 못 만들게하는지 그지같은 오류때문에 손해가 막심함
1940,1941,20210516,2021,05,16,1,나,계좌개설시 본인 계좌 설정하니 k뱅크에서 1원넣고 앞에 1234 번호가 뜨길래 입럭하니 잘못입력했다고 함 아무리 해도 똑같은데 대체 어떻게 하라는 건지
1941,1942,20210425,2021,04,25,5,이병용,K뱅크를 모바일로 가입해서 사용중인데 매우 편리하네요 체크카드를 신청하고 싶은데 어떻게해야하나요?
1942,1943,20210814,2021,08,14,1,김남혜,"갑자기 권한설정이 필요하다고 떠서 카메라, 주소록 등 다 허용했는데 로그인이 안됩니다.. 어떻게 해야 로그인이 가능한가요?"
1943,1944,20210603,2021,06,03,1,주상민,사용하고있는데 지금 접속이 안되서 답답하네요 몇일전에 잘 되었는데 지금 접속 안되서 답답하네요 어떻게 해야하는지
1944,1945,20210503,2021,05,03,2,Juseok K,자동이체 안됨? 통신비만 케이뱅크 쓸려했더니 날짜마다 확인해서 넣어줘야함?
1945,1946,20210816,2021,08,16,5,이미숙,수수료 없이 편리합니다
1946,1947,20200702,2020,07,02,3,강미선,업데이트 해야 쓸수 있는것 같은데 왜 안되나요? 다운로드 대기중 이라고만 나와요.
1947,1948,20220608,2022,06,08,5,백스테파노,국민앱이죠^^최고입니다!!!!
1948,1949,20210416,2021,04,16,4,이강용,편리하고 일처리가 빠르다
1949,1950,20210527,2021,05,27,1,이일찬,갤럭시탭s7+이랑 호환상태가 아주 엉망이에요. 최악입니다.
1950,1951,20190710,2019,07,10,5,Google 사용자,직관적이고 편리합니다.
1951,1952,20210905,2021,09,05,3,윤상훈,좋다 그러나 느리다. 카뱅보다 느리다. 로고는 바뀐게 불만 있으신분들 있는거 같은데 욕 먹을 수준은 아닌데;; 안타깝네요.
1952,1953,20200819,2020,08,19,1,Zeus J,지금 어플 접속이 되지않습니다. 무슨 문제가 있나요??? 갤럭시S 10 5g 사용자입니다...
1953,1954,20190710,2019,07,10,5,Google 사용자,사용하기에 쉽고 편하네요
1954,1955,20211018,2021,10,18,1,정현,무슨넘의 신분증을 이리 자주 요구 하나요? 신분증 잘안들고 다니는데 내돈도 내맘대로 못쓰네 다른은행은 처음 한번만 요구하는데 여긴 수시로 요구하네
1955,1956,20200708,2020,07,08,1,Yoon겐조,휴대잔화번호인식할수없습니다라고 뜨는데 usim 재장착? 왜 안되는거에요 기업은행은 잘사용했는데 폰이 화웨이라서 그런가요?
1956,1957,20210223,2021,02,23,1,주미김,어머...또 먹통인가요;;; 재부팅해도 삭제후 재설치해도;;;; 은행앱인데...너무 오류가 잦아요~~ 책임 의식좀;;;;
1957,1958,20201225,2020,12,25,4,비공개비공개,카뱅과 비교하면 처음엔 느렸던거 빼면 괜찮아요.지금은 개선된거 같아요
1958,1959,20210420,2021,04,20,1,머찐우기,노트20인데 접속이 안되요. 전화도 폭주라고 연결안되요. 어짜라는거죠?
1959,1960,20210223,2021,02,23,1,찡찡이,급하게 사용해야되는데 앱이 첫화면부터 무한로딩이에여ㅡㅡ그래서 재설치햇는데 똑같이 흰바탕에 케이뱅크 로고에서 무한로딩이요ㅡㅡ이러면 급한사람들은 어쩌라는거에여? 밑에글보니 최근 같은 문제로 리뷰달린거같은데 아직 문제해결을 못한건가요?
1960,1961,20210421,2021,04,21,1,산할아버지구름모자썼네,지금 일주일넘게 접속이 안돼요 업데이트하면 뭐해요 못들어간다구요
1961,1962,20190220,2019,02,20,1,Google 사용자,"왜 바이오정보(홍채, 지문) 등록이 안되나요? 짜증나네요.."
1962,1963,20210712,2021,07,12,2,정민기,회원가입할 때 신분증 사진 찍는거 말고 직접입력할 수 있게 만들어주세요.
1963,1964,20190122,2019,01,22,1,Google 사용자,은행 금융권앱중에서 아이폰 삼성 엘지 아니라고 지문인증 지원 안하는 유일한 앱입니다. 불편해서 거의 안쓰게 되네요.
1964,1965,20210223,2021,02,23,1,연다운,이거왜 계속 로그인이 안 되나요 무한 로딩이네ㅡㅡ
1965,1966,20210514,2021,05,14,1,CY K,몇시간째먹통 다시깔아도안되고 조취가안되네요ㅡㅡ
1966,1967,20220409,2022,04,09,3,부호드,입출금 알림이 안돼요. 갑자기 뜬금없이 몰아오거나 하여튼 제때 안와 낭패입니다. 어서 고쳐주세요
1967,1968,20211027,2021,10,27,2,곽민수,아니 지금 왜케 서버 불안정입니까 입금도 안되고 앱실행도 안되고 오류뜨고 ㅋ 무슨 공지라도 올려야 알죠
1968,1969,20210322,2021,03,22,1,이현빈,아니 인식잘만하면서 뭐자꾸 다시 신분증찍으라는거야 개열받게
1969,1970,20210405,2021,04,05,1,Chamcham s,아니 무슨 신분증촬영만 20번했는데 계속인식안됨 ㅋㅋㅋㅋ 이어플누가개발한거임 짜증나서 계좌안만든다 써본 은행어플중에 취악... 써보니까 케이뱅크 이용할 생각이 싹 사라지네요
1970,1971,20210324,2021,03,24,1,sj j,정말 개같은 은행이네여 업비트로 독점하면서 돈을 그렇게 많이 벌면서 신분증 확인 죽어도 안되게 만들었네요
1971,1972,20210823,2021,08,23,3,오명석,이번에 리뉴하시면서 마크 M자로 바꾼거.... 모하는 짓인지 모르겠습니다. G메일이랑 알람마크가 같아서 헤깔립니다 K뱅크가 M마크를 쓰는 바보같은 짓은 안했으면 좋겠습니다
1972,1973,20210924,2021,09,24,1,육포,신분증 인식도 안되고 겨우했더니 자꾸 다시하라하고 짜증나네
1973,1974,20210902,2021,09,02,1,김혜명화,어렵다...뭔말인지.. 열리지도 않네
1974,1975,20210618,2021,06,18,1,김민,삭제후 다시 설치하니 되네요 ~~~첫화면 멈추시는분들 삭제후 다시 설치요
1975,1976,20210329,2021,03,29,1,세상에하나뿐인남자,상담사 :2시간~3시간 문자오면 접속해서 확인~ 저녁에는 업무가 힘들고 3일째 통장하나를 못만드네 카뱅보다 못하네... 비트코인 하려다 스트레스받네 ... 탈퇴도 내 맘되로 못하다니... 어휴
1976,1977,20201119,2020,11,19,1,이학성,진짜 엥간해선 리뷰 안 좋게 안 다는데 신분증 촬영 몇십분동안 붙잡고 있어도 1도 안 돼요 계좌 개설하고 그냥 자려는데 갑자기 문자 와서 신분증 인식 안 된다고 재촬영하라더니 이게 뭐하는짓인가요 진짜 욕 쓰고 싶네요 인증해도 몇분뒤에 재촬영하라고 하고 계속 도돌이표네요 답변도 똑같이 대응하시겠죠
1977,1978,20210616,2021,06,16,1,박수정,"신분증 촬영하는데에 30분씀; 최악입니다 고객들 클레임을 전혀 반영할 생각이 없나봐요 뿐만아니라 직장 없으면 한도해제도 비상식적으로 어렵게 만들어놨네요, 더러워서 한도해제안하고 업비트 케이뱅크 다 안쓸겁니다 본인들은 온라인 어플 쓰면서 온라인으로 한도해제도 못하게 해놓는게 무슨 이치인지;; 일 진짜 못해요 여기"
1978,1979,20210525,2021,05,25,1,M K,계좌개설하려고 인증하는데 1원.1234 입금자번호쓰라는데 아무리써도 안되요 10번도 더 했어요
1979,1980,20210126,2021,01,26,1,Leo Leo,설치도 잘 안되네요. 계속 무한반복중.. 업비트만 아니었으면 쓰지도않았을 계좌. 정부정책 참 더럽네요. 설치조차 안되는 이앱을 왜 깔아서 계좌까지 만들어야하는 참..
1980,1981,20200718,2020,07,18,5,전성진,잘 사용하고있습니다 앞으로도 잘부탁드려요^^
1981,1982,20200924,2020,09,24,3,미미아빠,아니 계좌개설할려는데 왜자꾸 유심을 다시 재장착하라고하는지요 이상없는 핸드폰이고 유심칩인데 국내에서 가입한유심인데요 왜안되는지 답답하네요
1982,1983,20210402,2021,04,02,1,주원시원,회원가입이 신분증 촬영 후 진행이 안됨.
1983,1984,20210731,2021,07,31,2,E Kim,이체를 했는데 계좌에 액수 변화 반영이 잘 안돼요
1984,1985,20210220,2021,02,20,1,당근오이,당황스러울정도로 앱이 안열려서 여기다 정말 안쓸돈을 저금통처럼 넣어야한다봅니다. 인터넷 전용이면 앱관리가 잘되야 하는데 일반은행 앱보다 못한데 참 좋은나라 임에 틀림없단 생각이 드네요 아주착한나라
1985,1986,20211027,2021,10,27,1,정보줌이,"이체, 로그인도 안되고 가상자산 매수, 매도 타이밍 다 놓쳤는데 책임질거냐? 어쩔껀데?"
1986,1987,20210109,2021,01,09,1,악성댓글신고합니다,"10월 이벤트에서 생애 첫 계좌 만들고, 12월 중고n라에서 2만원 준대서 체크카드 발급 받았는데.. 1월8일에 금액이 안들어와있네.. 첫 계좌에 바로 체크카드 발급 해야하나봄??? 이거 주계좌 쓸려했더니, 2만원에 기분나빠서 그냥 해지해야할듯.. 해지 하는 방법 좀 알려주세요~"
1987,1988,20210703,2021,07,03,2,최기수,최근에 다른 은행이나 증권사 계좌를 개설한 적이 없는데 오늘 날짜 기준으로 20일 후에 통장을 개설할 수 있다고 합니다. 아무리 생각해 봐도 이력을 뒤져봐도 개설한 게 따로 없는데요. 왜 이런가요?
1988,1989,20190306,2019,03,06,1,Google 사용자,배터리 이슈 해결 신속 처리 요망
1989,1990,20190104,2019,01,04,1,Google 사용자,이체안되는 거 빨리 고쳐주세요 도대체 언제까지 방치할건가요 웹에서 이체하라던데 웹이라고 그닥 다를 거 없거든요 이체 안돼서 몇번을 시도하는 줄 아세요? 은행앱이 이체 안되면 쓸모가 있나요?
1990,1991,20181103,2018,11,03,3,Google 사용자,요즘 어플이 잘 안되는데.. 자꾸 종료되고...
1991,1992,20210223,2021,02,23,2,김대열,왜 로딩화면에서 안넘어가나요..몇일전부터 렉걸리던데 빠르게처리좀 해주세요
1992,1993,20210418,2021,04,18,1,세민,아무것도 할수가없네요... 만들지도않은 비밀번호를 치라고 하지를 않나 비밀번호 찾기를 누르면 가입중에는 찾을수 없다고 하지를않나 이게 뭐하는건지 모르겠네요 ㅡㅡ
1993,1994,20220523,2022,05,23,1,이강희,왜자꾸 멈츄고 안넘어 가나요 ㅡㅡ
1994,1995,20210725,2021,07,25,1,Lim MyoungSoo,급해죽겠는데 초기화면에서 넘어가질않네 진짜 할말이없다
1995,1996,20201217,2020,12,17,1,Hunju Lee,삼성 A7단말기언데 갑자기 앱 실행이 안 되네요.
1996,1997,20220720,2022,07,20,5,정은훈,매우 중요한 것
1997,1998,20210603,2021,06,03,1,이창훈,계좌없다해서새로개설할라니계좌가있어서20일뒤에해야한다고대포통장이어쩌고저쩌고..이어플모야..초딩이만든어플인가?
1998,1999,20210222,2021,02,22,1,sung-il Choi,아침부터 지금까지 먹통인데... 어플에 문제가 생기든 서버에 문제가 생기든 고객들에게 빨리 안내할 생각도 안하고 도대체 뭐하는 겁니까? 구멍가게 장사하는것도 아니고 너무하네요. ㅜㅜ
1999,2000,20210223,2021,02,23,1,dong kab Jeong,앱이 쓰레기급 초기화면 안넘어감 재설치하면 처음만되고 같은증상 금융어플 만드는 애들이 테스트도 안하고 올리는건지 의문
2000,2001,20181207,2018,12,07,2,Google 사용자,와ㅠㅠㅠㅠ은행 어플 사용하면서 이렇게 화나는 경험도 처음 해봐요ㅠ바이오 인증하려면 5분 기다려야 하는 건 일쑤고 어쩔 땐 아예 인증도 안 돼요. 뱅킹 처리하는데도 한참 걸려서 급할 땐 쓰지도 못 해요. 주거래 은행이 케이뱅크인데 자꾸 발생하는 오류 때문에 거래 은행 바꿀 지 고민이 듭니다. 새로 가입하실 분들은 딱히 큰 메리트가 없다면 다른 은행 이용하시는 게 좋겠네요.
2001,2002,20210421,2021,04,21,1,노동호,장난하는가요 신분증 촬영해서 가입하고 거래 이체하고 있는데 갑자기 신분증 확인불가라고 락걸고 머하는거죠 통화도 안되 톡 상담도 안되 말은 24시간이라는데 다퇴근하셨나봐요 신분증 재촬영 해서 보냈는데 말도없고 상담남겨도 답도없고 뻔한 자동응답만 남기고 참 이것도 어플 이라고 올려놓은건가요 한심합니다
2002,2003,20210516,2021,05,16,1,최태호,로그인화면이 깜박거려서 누를수가없어요 뭐죵 ㅠㅠ
2003,2004,20220220,2022,02,20,1,까나리김,요즘시대에 퇴화된 어플수준. 진짜 왠만하면 댓글 안다는데 조선시대 사람들도 혀를 내두를 수준의 수준;
2004,2005,20210331,2021,03,31,1,하지현,접속이 안되는데요..ㅡㅡ 아침부터 지금까지 ㅜ 왜이러나요
2005,2006,20210814,2021,08,14,5,Ssoyoung Hwang,어머... 바뀐 디자인 너무 ㅋㅋㅋㅋ 케이뱅크가 M뱅크로 바뀌었나.. ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2006,2007,20210515,2021,05,15,1,이창훈,앱이 새벽부터 지금시간까지 안들어가지는데 입출금해야해서 접속하는 중인데 K로고만 뜬채로 접속이 안되네요... 댓글에 나온 방법 다해봤습니다... 뭐죠? 입출금이 당장필요한 사람에게 접속이 안되는데 그게 은행인가요? 예전에도 1일 한도로 문제를 봐왔어서 정상적이진 않구나 싶었는데 이런 기본적인 문제까지 끊이질 않네요 이런식으로 관리안되고 앱도 하나 제대로 관리못할거면 은행 운영하시면 안되죠.. 댓글보면 피해자가 한둘입니까? 제도 좀 제발 개선하세요 이용자 수용할 수 없으면 가상화폐 거래소랑 연동을 하지말던지요 그냥 안써버리면 그만인 뱅크..
2007,2008,20211027,2021,10,27,1,하탕,10월27일 금융사고터진건가요? 로그인 이체 안되고 작동도 안하네요.. 개발자분들 좀만 힘냅시다.화이팅
2008,2009,20220317,2022,03,17,5,적당한여유,좋아요 잘 이용하고 있습니다^^
2009,2010,20220411,2022,04,11,3,재민이,지금 먹통이에요 인증번호 입력하고나서 먹통임
2010,2011,20220318,2022,03,18,1,쮸우,인증때문에스트레스살벌 고객센터연결도안되고 타행인증폐기도안되고 뜨지도않고 몇수십번같은인증ㅡㅡ
2011,2012,20220422,2022,04,22,1,CAT GO,나만 챌린지박스 현금경품이벤트 당첨 안돼
2012,2013,20220324,2022,03,24,1,이재화,케이뱅크 요즘너무하네요.
2013,2014,20220423,2022,04,23,5,조진희,사용하기 쉬워요
